"# monster_init.csv",,,,,
"# 怪物初始化配置表",,,,,
"# 规则名","属性","是否temp字段","计算公式","计算参数","备注"
"auto","auto","auto","auto","auto","auto"
"f6n2_0","speed",0,"CALC_MONSTER_INIT_SPD",1000,"速度"
"f6n2_0","max_hp",0,"CALC_MONSTER_INIT_MAX_HP",1200,"最大生命值"
"f6n2_0","hp",0,"CALC_INIT_HP",1,"生命值"
"f6n2_0","max_mp",0,"CALC_MONSTER_INIT_MAX_MP",5,"最大能量值"
"f6n2_0","mp",0,"CALC_INIT_MP",3,"能量值"
"f6n2_0","crt_rate",1,"CALC_MONSTER_INIT_ATTRIB",100,"暴击"
"f6n2_0","crt_dmg_rate",1,"CALC_MONSTER_INIT_ATTRIB",100,"暴击伤害"
"f6n2_0","accuracy_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",100,"效果命中"
"f6n2_0","resist_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",100,"效果抵抗"
"f6n2_0","skills",0,"CALC_MONSTER_INIT_SKILLS","({})","技能"
"f6n2_0","bonus_rule",0,"CALC_MONSTER_INIT_BONUS_RULE","({""normal_money_bonus"",""normal_diamond_bonus"",""normal_life_bonus"",""normal_arena_bonus""})","掉落规则"
"f6n2_0","appear_action",0,"CALC_INIT_APPEAR_ACTION","SOUL_ENTER_MAP_1","特殊进场表现"
"# 科罗加山脉-2-困难-第2波",,,,,
"f6n2_1","attack",0,"CALC_MONSTER_INIT_ATTACK",1470,"攻击"
"f6n2_1","defense",0,"CALC_MONSTER_INIT_DEFENSE",1920,"物理防御"
"f6n2_1","agility",0,"CALC_MONSTER_INIT_AGI",1120,"敏捷"
"f6n2_1","speed",0,"CALC_MONSTER_INIT_SPD",1000,"速度"
"f6n2_1","max_hp",0,"CALC_MONSTER_INIT_MAX_HP",1520,"最大生命值"
"f6n2_1","hp",0,"CALC_INIT_HP",1,"生命值"
"f6n2_1","max_mp",0,"CALC_MONSTER_INIT_MAX_MP",5,"最大能量值"
"f6n2_1","mp",0,"CALC_INIT_MP",3,"能量值"
"f6n2_1","crt_rate",1,"CALC_MONSTER_INIT_ATTRIB",100,"暴击"
"f6n2_1","crt_dmg_rate",1,"CALC_MONSTER_INIT_ATTRIB",100,"暴击伤害"
"f6n2_1","accuracy_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",100,"效果命中"
"f6n2_1","resist_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",100,"效果抵抗"
"f6n2_1","skills",0,"CALC_MONSTER_INIT_SKILLS","({})","技能"
"f6n2_1","bonus_rule",0,"CALC_MONSTER_INIT_BONUS_RULE","({""normal_money_bonus"",""normal_diamond_bonus"",""normal_life_bonus"",""normal_arena_bonus""})","掉落规则"
"f6n2_1","appear_action",0,"CALC_INIT_APPEAR_ACTION","SOUL_ENTER_MAP_1","特殊进场表现"
"# 科罗加山脉-2-困难-第3波",,,,,
"f6n2_2","attack",0,"CALC_MONSTER_INIT_ATTACK",1500,"攻击"
"f6n2_2","defense",0,"CALC_MONSTER_INIT_DEFENSE",1920,"物理防御"
"f6n2_2","agility",0,"CALC_MONSTER_INIT_AGI",1130,"敏捷"
"f6n2_2","speed",0,"CALC_MONSTER_INIT_SPD",1000,"速度"
"f6n2_2","max_hp",0,"CALC_MONSTER_INIT_MAX_HP",1360,"最大生命值"
"f6n2_2","hp",0,"CALC_INIT_HP",1,"生命值"
"f6n2_2","max_mp",0,"CALC_MONSTER_INIT_MAX_MP",5,"最大能量值"
"f6n2_2","mp",0,"CALC_INIT_MP",3,"能量值"
"f6n2_2","crt_rate",1,"CALC_MONSTER_INIT_ATTRIB",100,"暴击"
"f6n2_2","crt_dmg_rate",1,"CALC_MONSTER_INIT_ATTRIB",100,"暴击伤害"
"f6n2_2","accuracy_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",100,"效果命中"
"f6n2_2","resist_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",100,"效果抵抗"
"f6n2_2","skills",0,"CALC_MONSTER_INIT_SKILLS","({})","技能"
"f6n2_2","bonus_rule",0,"CALC_MONSTER_INIT_BONUS_RULE","({""normal_money_bonus"",""normal_diamond_bonus"",""normal_life_bonus"",""normal_arena_bonus""})","掉落规则"
"f6n2_2","appear_action",0,"CALC_INIT_APPEAR_ACTION","SOUL_ENTER_MAP_1","特殊进场表现"
"# 科罗加山脉-2-困难-boss",,,,,
"f6n2_boss","attack",0,"CALC_MONSTER_INIT_ATTACK",1500,"攻击"
"f6n2_boss","defense",0,"CALC_MONSTER_INIT_DEFENSE",2100,"物理防御"
"f6n2_boss","agility",0,"CALC_MONSTER_INIT_AGI",1220,"敏捷"
"f6n2_boss","speed",0,"CALC_MONSTER_INIT_SPD",1000,"速度"
"f6n2_boss","max_hp",0,"CALC_MONSTER_INIT_MAX_HP",3200,"最大生命值"
"f6n2_boss","hp",0,"CALC_INIT_HP",1,"生命值"
"f6n2_boss","max_mp",0,"CALC_MONSTER_INIT_MAX_MP",5,"最大能量值"
"f6n2_boss","mp",0,"CALC_INIT_MP",3,"能量值"
"f6n2_boss","crt_rate",1,"CALC_MONSTER_INIT_ATTRIB",100,"暴击"
"f6n2_boss","crt_dmg_rate",1,"CALC_MONSTER_INIT_ATTRIB",100,"暴击伤害"
"f6n2_boss","accuracy_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",100,"效果命中"
"f6n2_boss","resist_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",100,"效果抵抗"
"f6n2_boss","skills",0,"CALC_MONSTER_INIT_SKILLS","({})","技能"
"f6n2_boss","bonus_rule",0,"CALC_MONSTER_INIT_BONUS_RULE","({""normal_money_bonus"",""normal_diamond_bonus"",""normal_life_bonus"",""normal_arena_bonus""})","掉落规则"
"f6n2_boss","appear_action",0,"CALC_INIT_APPEAR_ACTION","SOUL_ENTER_MAP_1","特殊进场表现"
"# 科罗加山脉-3-困难-第1波",,,,,
"f6n3_0","attack",0,"CALC_MONSTER_INIT_ATTACK",1275,"攻击"
"f6n3_0","defense",0,"CALC_MONSTER_INIT_DEFENSE",2082,"物理防御"
"f6n3_0","agility",0,"CALC_MONSTER_INIT_AGI",1121,"敏捷"
"f6n3_0","speed",0,"CALC_MONSTER_INIT_SPD",1000,"速度"
"f6n3_0","max_hp",0,"CALC_MONSTER_INIT_MAX_HP",1205,"最大生命值"
"f6n3_0","hp",0,"CALC_INIT_HP",1,"生命值"
"f6n3_0","max_mp",0,"CALC_MONSTER_INIT_MAX_MP",5,"最大能量值"
"f6n3_0","mp",0,"CALC_INIT_MP",3,"能量值"
"f6n3_0","crt_rate",1,"CALC_MONSTER_INIT_ATTRIB",100,"暴击"
"f6n3_0","crt_dmg_rate",1,"CALC_MONSTER_INIT_ATTRIB",100,"暴击伤害"
"f6n3_0","accuracy_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",100,"效果命中"
"f6n3_0","resist_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",100,"效果抵抗"
"f6n3_0","skills",0,"CALC_MONSTER_INIT_SKILLS","({})","技能"
"f6n3_0","bonus_rule",0,"CALC_MONSTER_INIT_BONUS_RULE","({""normal_money_bonus"",""normal_diamond_bonus"",""normal_life_bonus"",""normal_arena_bonus""})","掉落规则"
"f6n3_0","appear_action",0,"CALC_INIT_APPEAR_ACTION","SOUL_ENTER_MAP_1","特殊进场表现"
"# 科罗加山脉-3-困难-第2波",,,,,
"f6n3_1","attack",0,"CALC_MONSTER_INIT_ATTACK",1477,"攻击"
"f6n3_1","defense",0,"CALC_MONSTER_INIT_DEFENSE",2082,"物理防御"
"f6n3_1","agility",0,"CALC_MONSTER_INIT_AGI",1121,"敏捷"
"f6n3_1","speed",0,"CALC_MONSTER_INIT_SPD",1000,"速度"
"f6n3_1","max_hp",0,"CALC_MONSTER_INIT_MAX_HP",1528,"最大生命值"
"f6n3_1","hp",0,"CALC_INIT_HP",1,"生命值"
"f6n3_1","max_mp",0,"CALC_MONSTER_INIT_MAX_MP",5,"最大能量值"
"f6n3_1","mp",0,"CALC_INIT_MP",3,"能量值"
"f6n3_1","crt_rate",1,"CALC_MONSTER_INIT_ATTRIB",100,"暴击"
"f6n3_1","crt_dmg_rate",1,"CALC_MONSTER_INIT_ATTRIB",100,"暴击伤害"
"f6n3_1","accuracy_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",100,"效果命中"
"f6n3_1","resist_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",100,"效果抵抗"
"f6n3_1","skills",0,"CALC_MONSTER_INIT_SKILLS","({})","技能"
"f6n3_1","bonus_rule",0,"CALC_MONSTER_INIT_BONUS_RULE","({""normal_money_bonus"",""normal_diamond_bonus"",""normal_life_bonus"",""normal_arena_bonus""})","掉落规则"
"f6n3_1","appear_action",0,"CALC_INIT_APPEAR_ACTION","SOUL_ENTER_MAP_1","特殊进场表现"
"# 科罗加山脉-3-困难-第3波",,,,,
"f6n3_2","attack",0,"CALC_MONSTER_INIT_ATTACK",1506,"攻击"
"f6n3_2","defense",0,"CALC_MONSTER_INIT_DEFENSE",2082,"物理防御"
"f6n3_2","agility",0,"CALC_MONSTER_INIT_AGI",1131,"敏捷"
"f6n3_2","speed",0,"CALC_MONSTER_INIT_SPD",1000,"速度"
"f6n3_2","max_hp",0,"CALC_MONSTER_INIT_MAX_HP",1365,"最大生命值"
"f6n3_2","hp",0,"CALC_INIT_HP",1,"生命值"
"f6n3_2","max_mp",0,"CALC_MONSTER_INIT_MAX_MP",5,"最大能量值"
"f6n3_2","mp",0,"CALC_INIT_MP",3,"能量值"
"f6n3_2","crt_rate",1,"CALC_MONSTER_INIT_ATTRIB",100,"暴击"
"f6n3_2","crt_dmg_rate",1,"CALC_MONSTER_INIT_ATTRIB",100,"暴击伤害"
"f6n3_2","accuracy_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",100,"效果命中"
"f6n3_2","resist_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",100,"效果抵抗"
"f6n3_2","skills",0,"CALC_MONSTER_INIT_SKILLS","({})","技能"
"f6n3_2","bonus_rule",0,"CALC_MONSTER_INIT_BONUS_RULE","({""normal_money_bonus"",""normal_diamond_bonus"",""normal_life_bonus"",""normal_arena_bonus""})","掉落规则"
"f6n3_2","appear_action",0,"CALC_INIT_APPEAR_ACTION","SOUL_ENTER_MAP_1","特殊进场表现"
"# 科罗加山脉-3-困难-boss",,,,,
"f6n3_boss","attack",0,"CALC_MONSTER_INIT_ATTACK",1505,"攻击"
"f6n3_boss","defense",0,"CALC_MONSTER_INIT_DEFENSE",2279,"物理防御"
"f6n3_boss","agility",0,"CALC_MONSTER_INIT_AGI",1222,"敏捷"
"f6n3_boss","speed",0,"CALC_MONSTER_INIT_SPD",1000,"速度"
"f6n3_boss","max_hp",0,"CALC_MONSTER_INIT_MAX_HP",3220,"最大生命值"
"f6n3_boss","hp",0,"CALC_INIT_HP",1,"生命值"
"f6n3_boss","max_mp",0,"CALC_MONSTER_INIT_MAX_MP",5,"最大能量值"
"f6n3_boss","mp",0,"CALC_INIT_MP",3,"能量值"
"f6n3_boss","crt_rate",1,"CALC_MONSTER_INIT_ATTRIB",100,"暴击"
"f6n3_boss","crt_dmg_rate",1,"CALC_MONSTER_INIT_ATTRIB",100,"暴击伤害"
"f6n3_boss","accuracy_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",100,"效果命中"
"f6n3_boss","resist_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",100,"效果抵抗"
"f6n3_boss","skills",0,"CALC_MONSTER_INIT_SKILLS","({})","技能"
"f6n3_boss","bonus_rule",0,"CALC_MONSTER_INIT_BONUS_RULE","({""normal_money_bonus"",""normal_diamond_bonus"",""normal_life_bonus"",""normal_arena_bonus""})","掉落规则"
"f6n3_boss","appear_action",0,"CALC_INIT_APPEAR_ACTION","SOUL_ENTER_MAP_1","特殊进场表现"
"# 科罗加山脉-4-困难-第1波",,,,,
"f6n4_0","attack",0,"CALC_MONSTER_INIT_ATTACK",1280,"攻击"
"f6n4_0","defense",0,"CALC_MONSTER_INIT_DEFENSE",2085,"物理防御"
"f6n4_0","agility",0,"CALC_MONSTER_INIT_AGI",1122,"敏捷"
"f6n4_0","speed",0,"CALC_MONSTER_INIT_SPD",1000,"速度"
"f6n4_0","max_hp",0,"CALC_MONSTER_INIT_MAX_HP",1211,"最大生命值"
"f6n4_0","hp",0,"CALC_INIT_HP",1,"生命值"
"f6n4_0","max_mp",0,"CALC_MONSTER_INIT_MAX_MP",5,"最大能量值"
"f6n4_0","mp",0,"CALC_INIT_MP",3,"能量值"
"f6n4_0","crt_rate",1,"CALC_MONSTER_INIT_ATTRIB",100,"暴击"
"f6n4_0","crt_dmg_rate",1,"CALC_MONSTER_INIT_ATTRIB",100,"暴击伤害"
"f6n4_0","accuracy_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",100,"效果命中"
"f6n4_0","resist_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",100,"效果抵抗"
"f6n4_0","skills",0,"CALC_MONSTER_INIT_SKILLS","({})","技能"
"f6n4_0","bonus_rule",0,"CALC_MONSTER_INIT_BONUS_RULE","({""normal_money_bonus"",""normal_diamond_bonus"",""normal_life_bonus"",""normal_arena_bonus""})","掉落规则"
"f6n4_0","appear_action",0,"CALC_INIT_APPEAR_ACTION","SOUL_ENTER_MAP_1","特殊进场表现"
"# 科罗加山脉-4-困难-第2波",,,,,
"f6n4_1","attack",0,"CALC_MONSTER_INIT_ATTACK",1484,"攻击"
"f6n4_1","defense",0,"CALC_MONSTER_INIT_DEFENSE",2085,"物理防御"
"f6n4_1","agility",0,"CALC_MONSTER_INIT_AGI",1122,"敏捷"
"f6n4_1","speed",0,"CALC_MONSTER_INIT_SPD",1000,"速度"
"f6n4_1","max_hp",0,"CALC_MONSTER_INIT_MAX_HP",1536,"最大生命值"
"f6n4_1","hp",0,"CALC_INIT_HP",1,"生命值"
"f6n4_1","max_mp",0,"CALC_MONSTER_INIT_MAX_MP",5,"最大能量值"
"f6n4_1","mp",0,"CALC_INIT_MP",3,"能量值"
"f6n4_1","crt_rate",1,"CALC_MONSTER_INIT_ATTRIB",100,"暴击"
"f6n4_1","crt_dmg_rate",1,"CALC_MONSTER_INIT_ATTRIB",100,"暴击伤害"
"f6n4_1","accuracy_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",100,"效果命中"
"f6n4_1","resist_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",100,"效果抵抗"
"f6n4_1","skills",0,"CALC_MONSTER_INIT_SKILLS","({})","技能"
"f6n4_1","bonus_rule",0,"CALC_MONSTER_INIT_BONUS_RULE","({""normal_money_bonus"",""normal_diamond_bonus"",""normal_life_bonus"",""normal_arena_bonus""})","掉落规则"
"f6n4_1","appear_action",0,"CALC_INIT_APPEAR_ACTION","SOUL_ENTER_MAP_1","特殊进场表现"
"# 科罗加山脉-4-困难-第3波",,,,,
"f6n4_2","attack",0,"CALC_MONSTER_INIT_ATTACK",1512,"攻击"
"f6n4_2","defense",0,"CALC_MONSTER_INIT_DEFENSE",2085,"物理防御"
"f6n4_2","agility",0,"CALC_MONSTER_INIT_AGI",1132,"敏捷"
"f6n4_2","speed",0,"CALC_MONSTER_INIT_SPD",1000,"速度"
"f6n4_2","max_hp",0,"CALC_MONSTER_INIT_MAX_HP",1371,"最大生命值"
"f6n4_2","hp",0,"CALC_INIT_HP",1,"生命值"
"f6n4_2","max_mp",0,"CALC_MONSTER_INIT_MAX_MP",5,"最大能量值"
"f6n4_2","mp",0,"CALC_INIT_MP",3,"能量值"
"f6n4_2","crt_rate",1,"CALC_MONSTER_INIT_ATTRIB",100,"暴击"
"f6n4_2","crt_dmg_rate",1,"CALC_MONSTER_INIT_ATTRIB",100,"暴击伤害"
"f6n4_2","accuracy_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",100,"效果命中"
"f6n4_2","resist_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",100,"效果抵抗"
"f6n4_2","skills",0,"CALC_MONSTER_INIT_SKILLS","({})","技能"
"f6n4_2","bonus_rule",0,"CALC_MONSTER_INIT_BONUS_RULE","({""normal_money_bonus"",""normal_diamond_bonus"",""normal_life_bonus"",""normal_arena_bonus""})","掉落规则"
"f6n4_2","appear_action",0,"CALC_INIT_APPEAR_ACTION","SOUL_ENTER_MAP_1","特殊进场表现"
"# 科罗加山脉-4-困难-boss",,,,,
"f6n4_boss","attack",0,"CALC_MONSTER_INIT_ATTACK",1510,"攻击"
"f6n4_boss","defense",0,"CALC_MONSTER_INIT_DEFENSE",2284,"物理防御"
"f6n4_boss","agility",0,"CALC_MONSTER_INIT_AGI",1224,"敏捷"
"f6n4_boss","speed",0,"CALC_MONSTER_INIT_SPD",1000,"速度"
"f6n4_boss","max_hp",0,"CALC_MONSTER_INIT_MAX_HP",3240,"最大生命值"
"f6n4_boss","hp",0,"CALC_INIT_HP",1,"生命值"
"f6n4_boss","max_mp",0,"CALC_MONSTER_INIT_MAX_MP",5,"最大能量值"
"f6n4_boss","mp",0,"CALC_INIT_MP",3,"能量值"
"f6n4_boss","crt_rate",1,"CALC_MONSTER_INIT_ATTRIB",100,"暴击"
"f6n4_boss","crt_dmg_rate",1,"CALC_MONSTER_INIT_ATTRIB",100,"暴击伤害"
"f6n4_boss","accuracy_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",100,"效果命中"
"f6n4_boss","resist_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",100,"效果抵抗"
"f6n4_boss","skills",0,"CALC_MONSTER_INIT_SKILLS","({})","技能"
"f6n4_boss","bonus_rule",0,"CALC_MONSTER_INIT_BONUS_RULE","({""normal_money_bonus"",""normal_diamond_bonus"",""normal_life_bonus"",""normal_arena_bonus""})","掉落规则"
"f6n4_boss","appear_action",0,"CALC_INIT_APPEAR_ACTION","SOUL_ENTER_MAP_1","特殊进场表现"
"# 科罗加山脉-5-困难-第1波",,,,,
"f6n5_0","attack",0,"CALC_MONSTER_INIT_ATTACK",1285,"攻击"
"f6n5_0","defense",0,"CALC_MONSTER_INIT_DEFENSE",2248,"物理防御"
"f6n5_0","agility",0,"CALC_MONSTER_INIT_AGI",1123,"敏捷"
"f6n5_0","speed",0,"CALC_MONSTER_INIT_SPD",1000,"速度"
"f6n5_0","max_hp",0,"CALC_MONSTER_INIT_MAX_HP",1216,"最大生命值"
"f6n5_0","hp",0,"CALC_INIT_HP",1,"生命值"
"f6n5_0","max_mp",0,"CALC_MONSTER_INIT_MAX_MP",5,"最大能量值"
"f6n5_0","mp",0,"CALC_INIT_MP",3,"能量值"
"f6n5_0","crt_rate",1,"CALC_MONSTER_INIT_ATTRIB",100,"暴击"
"f6n5_0","crt_dmg_rate",1,"CALC_MONSTER_INIT_ATTRIB",100,"暴击伤害"
"f6n5_0","accuracy_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",100,"效果命中"
"f6n5_0","resist_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",100,"效果抵抗"
"f6n5_0","skills",0,"CALC_MONSTER_INIT_SKILLS","({})","技能"
"f6n5_0","bonus_rule",0,"CALC_MONSTER_INIT_BONUS_RULE","({""normal_money_bonus"",""normal_diamond_bonus"",""normal_life_bonus"",""normal_arena_bonus""})","掉落规则"
"f6n5_0","appear_action",0,"CALC_INIT_APPEAR_ACTION","SOUL_ENTER_MAP_1","特殊进场表现"
"# 科罗加山脉-5-困难-第2波",,,,,
"f6n5_1","attack",0,"CALC_MONSTER_INIT_ATTACK",1491,"攻击"
"f6n5_1","defense",0,"CALC_MONSTER_INIT_DEFENSE",2248,"物理防御"
"f6n5_1","agility",0,"CALC_MONSTER_INIT_AGI",1123,"敏捷"
"f6n5_1","speed",0,"CALC_MONSTER_INIT_SPD",1000,"速度"
"f6n5_1","max_hp",0,"CALC_MONSTER_INIT_MAX_HP",1544,"最大生命值"
"f6n5_1","hp",0,"CALC_INIT_HP",1,"生命值"
"f6n5_1","max_mp",0,"CALC_MONSTER_INIT_MAX_MP",5,"最大能量值"
"f6n5_1","mp",0,"CALC_INIT_MP",3,"能量值"
"f6n5_1","crt_rate",1,"CALC_MONSTER_INIT_ATTRIB",100,"暴击"
"f6n5_1","crt_dmg_rate",1,"CALC_MONSTER_INIT_ATTRIB",100,"暴击伤害"
"f6n5_1","accuracy_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",100,"效果命中"
"f6n5_1","resist_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",100,"效果抵抗"
"f6n5_1","skills",0,"CALC_MONSTER_INIT_SKILLS","({})","技能"
"f6n5_1","bonus_rule",0,"CALC_MONSTER_INIT_BONUS_RULE","({""normal_money_bonus"",""normal_diamond_bonus"",""normal_life_bonus"",""normal_arena_bonus""})","掉落规则"
"f6n5_1","appear_action",0,"CALC_INIT_APPEAR_ACTION","SOUL_ENTER_MAP_1","特殊进场表现"
"# 科罗加山脉-5-困难-第3波",,,,,
"f6n5_2","attack",0,"CALC_MONSTER_INIT_ATTACK",1518,"攻击"
"f6n5_2","defense",0,"CALC_MONSTER_INIT_DEFENSE",2248,"物理防御"
"f6n5_2","agility",0,"CALC_MONSTER_INIT_AGI",1133,"敏捷"
"f6n5_2","speed",0,"CALC_MONSTER_INIT_SPD",1000,"速度"
"f6n5_2","max_hp",0,"CALC_MONSTER_INIT_MAX_HP",1376,"最大生命值"
"f6n5_2","hp",0,"CALC_INIT_HP",1,"生命值"
"f6n5_2","max_mp",0,"CALC_MONSTER_INIT_MAX_MP",5,"最大能量值"
"f6n5_2","mp",0,"CALC_INIT_MP",3,"能量值"
"f6n5_2","crt_rate",1,"CALC_MONSTER_INIT_ATTRIB",100,"暴击"
"f6n5_2","crt_dmg_rate",1,"CALC_MONSTER_INIT_ATTRIB",100,"暴击伤害"
"f6n5_2","accuracy_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",100,"效果命中"
"f6n5_2","resist_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",100,"效果抵抗"
"f6n5_2","skills",0,"CALC_MONSTER_INIT_SKILLS","({})","技能"
"f6n5_2","bonus_rule",0,"CALC_MONSTER_INIT_BONUS_RULE","({""normal_money_bonus"",""normal_diamond_bonus"",""normal_life_bonus"",""normal_arena_bonus""})","掉落规则"
"f6n5_2","appear_action",0,"CALC_INIT_APPEAR_ACTION","SOUL_ENTER_MAP_1","特殊进场表现"
"# 科罗加山脉-5-困难-boss",,,,,
"f6n5_boss","attack",0,"CALC_MONSTER_INIT_ATTACK",1515,"攻击"
"f6n5_boss","defense",0,"CALC_MONSTER_INIT_DEFENSE",2464,"物理防御"
"f6n5_boss","agility",0,"CALC_MONSTER_INIT_AGI",1226,"敏捷"
"f6n5_boss","speed",0,"CALC_MONSTER_INIT_SPD",1000,"速度"
"f6n5_boss","max_hp",0,"CALC_MONSTER_INIT_MAX_HP",3260,"最大生命值"
"f6n5_boss","hp",0,"CALC_INIT_HP",1,"生命值"
"f6n5_boss","max_mp",0,"CALC_MONSTER_INIT_MAX_MP",5,"最大能量值"
"f6n5_boss","mp",0,"CALC_INIT_MP",3,"能量值"
"f6n5_boss","crt_rate",1,"CALC_MONSTER_INIT_ATTRIB",100,"暴击"
"f6n5_boss","crt_dmg_rate",1,"CALC_MONSTER_INIT_ATTRIB",100,"暴击伤害"
"f6n5_boss","accuracy_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",100,"效果命中"
"f6n5_boss","resist_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",100,"效果抵抗"
"f6n5_boss","skills",0,"CALC_MONSTER_INIT_SKILLS","({})","技能"
"f6n5_boss","bonus_rule",0,"CALC_MONSTER_INIT_BONUS_RULE","({""normal_money_bonus"",""normal_diamond_bonus"",""normal_life_bonus"",""normal_arena_bonus""})","掉落规则"
"f6n5_boss","appear_action",0,"CALC_INIT_APPEAR_ACTION","SOUL_ENTER_MAP_1","特殊进场表现"
"# 科罗加山脉-6-困难-第1波",,,,,
"f6n6_0","attack",0,"CALC_MONSTER_INIT_ATTACK",1290,"攻击"
"f6n6_0","defense",0,"CALC_MONSTER_INIT_DEFENSE",2251,"物理防御"
"f6n6_0","agility",0,"CALC_MONSTER_INIT_AGI",1124,"敏捷"
"f6n6_0","speed",0,"CALC_MONSTER_INIT_SPD",1000,"速度"
"f6n6_0","max_hp",0,"CALC_MONSTER_INIT_MAX_HP",1222,"最大生命值"
"f6n6_0","hp",0,"CALC_INIT_HP",1,"生命值"
"f6n6_0","max_mp",0,"CALC_MONSTER_INIT_MAX_MP",5,"最大能量值"
"f6n6_0","mp",0,"CALC_INIT_MP",3,"能量值"
"f6n6_0","crt_rate",1,"CALC_MONSTER_INIT_ATTRIB",100,"暴击"
"f6n6_0","crt_dmg_rate",1,"CALC_MONSTER_INIT_ATTRIB",100,"暴击伤害"
"f6n6_0","accuracy_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",100,"效果命中"
"f6n6_0","resist_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",100,"效果抵抗"
"f6n6_0","skills",0,"CALC_MONSTER_INIT_SKILLS","({})","技能"
"f6n6_0","bonus_rule",0,"CALC_MONSTER_INIT_BONUS_RULE","({""normal_money_bonus"",""normal_diamond_bonus"",""normal_life_bonus"",""normal_arena_bonus""})","掉落规则"
"f6n6_0","appear_action",0,"CALC_INIT_APPEAR_ACTION","SOUL_ENTER_MAP_1","特殊进场表现"
"# 科罗加山脉-6-困难-第2波",,,,,
"f6n6_1","attack",0,"CALC_MONSTER_INIT_ATTACK",1498,"攻击"
"f6n6_1","defense",0,"CALC_MONSTER_INIT_DEFENSE",2251,"物理防御"
"f6n6_1","agility",0,"CALC_MONSTER_INIT_AGI",1124,"敏捷"
"f6n6_1","speed",0,"CALC_MONSTER_INIT_SPD",1000,"速度"
"f6n6_1","max_hp",0,"CALC_MONSTER_INIT_MAX_HP",1552,"最大生命值"
"f6n6_1","hp",0,"CALC_INIT_HP",1,"生命值"
"f6n6_1","max_mp",0,"CALC_MONSTER_INIT_MAX_MP",5,"最大能量值"
"f6n6_1","mp",0,"CALC_INIT_MP",3,"能量值"
"f6n6_1","crt_rate",1,"CALC_MONSTER_INIT_ATTRIB",100,"暴击"
"f6n6_1","crt_dmg_rate",1,"CALC_MONSTER_INIT_ATTRIB",100,"暴击伤害"
"f6n6_1","accuracy_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",100,"效果命中"
"f6n6_1","resist_rate_add",0,"CALC_MONSTER_INIT_ATTRIB",100,"效果抵抗"
"f6n6_1","skills",0,"CALC_MONSTER_INIT_SKILLS","({})","技能"
"f6n6_1","bonus_rule",0,"CALC_MONSTER_INIT_BONUS_RULE","({""normal_money_bonus"",""normal_diamond_bonus"",""normal_life_bonus"",""normal_arena_bonus""})","掉落规则"
"f6n6_1","appear_action",0,"CALC_INIT_APPEAR_ACTION","SOUL_ENTER_MAP_1","特殊进场表现"
"# 科罗加山脉-6-困难-第3波",,,,,
"f6n6_2","attack",0,"CALC_MONSTER_INIT_ATTACK",1524,"攻击"
"f6n6_2","defense",0,"CALC_MONSTER_INIT_DEFENSE",2251,"物理防御"
"f6n6_2","agility",0,"CALC_MONSTER_INIT_AGI",1135,"敏捷"
"f6n6_2","speed",0,"CALC_MONSTER_INIT_SPD",1000,"速度"
"f6n6_2","max_hp",0,"CALC_MONSTER_INIT_MAX_HP",1382,"最大生命值"
"f6n6_2","hp",0,"CALC_INIT_HP",1,"生命值"
"f6n6_2","max_mp",0,"CALC_MONSTER_INIT_MAX_MP",5,"最大能量值"
"f6n6_2","mp",0,"CALC_INIT_MP",3,"能量值"
"f6n6_2","crt_rate",1,"CALC_MONSTER_INIT_ATTRIB",100,"暴击"
