"# instance_formation.csv",,,,,,
"# 副本配置表",,,,,,
"# 副本ID","物件编号","物件编号脚本","物件编号脚本参数","始化计算脚本","始化脚本参数","备注"
"auto","auto","auto","auto","auto","auto","auto"
"keluojia2n","""3033""",30004,3033,30005,"([""rank"":0,""star"":3,""level"":28,""is_boss"":@FALSE])","牙突大猪·水"
"keluojia2n","""3033""",30004,3033,30005,"([""rank"":0,""star"":3,""level"":28,""is_boss"":@FALSE])","牙突大猪·水"
"keluojia2n","""6093""",30004,6093,30005,"([""rank"":0,""star"":3,""level"":28,""is_boss"":@FALSE])","唐伞小僧·水"
"keluojia2n","""6093""",30004,6093,30005,"([""rank"":0,""star"":4,""level"":28,""is_boss"":@FALSE])","唐伞小僧·水"
"# 科罗加山脉·3·困难",,,,,,
"keluojia3n","""5032""",30004,5032,30005,"([""rank"":0,""star"":3,""level"":28,""is_boss"":@FALSE])","泣神石像·风"
"keluojia3n","""5033""",30004,5033,30005,"([""rank"":0,""star"":3,""level"":28,""is_boss"":@FALSE])","泣神石像·水"
"keluojia3n","""6092""",30004,6092,30005,"([""rank"":0,""star"":3,""level"":28,""is_boss"":@FALSE])","唐伞小僧·风"
"keluojia3n","""4062""",30004,4062,30005,"([""rank"":2,""star"":4,""level"":28,""is_boss"":@FALSE])","枢机主教·风"
"# 科罗加山脉·4·困难",,,,,,
"keluojia4n","""5033""",30004,5033,30005,"([""rank"":0,""star"":3,""level"":29,""is_boss"":@FALSE])","泣神石像·水"
"keluojia4n","""5033""",30004,5033,30005,"([""rank"":0,""star"":3,""level"":29,""is_boss"":@FALSE])","泣神石像·水"
"keluojia4n","""5033""",30004,5033,30005,"([""rank"":0,""star"":3,""level"":29,""is_boss"":@FALSE])","泣神石像·水"
"keluojia4n","""5033""",30004,5033,30005,"([""rank"":0,""star"":4,""level"":29,""is_boss"":@FALSE])","泣神石像·水"
"# 科罗加山脉·5·困难",,,,,,
"keluojia5n","""5032""",30004,5032,30005,"([""rank"":0,""star"":3,""level"":29,""is_boss"":@FALSE])","泣神石像·风"
"keluojia5n","""5033""",30004,5033,30005,"([""rank"":0,""star"":3,""level"":29,""is_boss"":@FALSE])","泣神石像·水"
"keluojia5n","""6092""",30004,6092,30005,"([""rank"":1,""star"":3,""level"":29,""is_boss"":@FALSE])","唐伞小僧·风"
"keluojia5n","""6093""",30004,6093,30005,"([""rank"":2,""star"":4,""level"":29,""is_boss"":@FALSE])","唐伞小僧·水"
"# 科罗加山脉·6·困难",,,,,,
"keluojia6n","""5033""",30004,5033,30005,"([""rank"":0,""star"":3,""level"":29,""is_boss"":@FALSE])","泣神石像·水"
"keluojia6n","""6092""",30004,6092,30005,"([""rank"":0,""star"":3,""level"":29,""is_boss"":@FALSE])","唐伞小僧·风"
"keluojia6n","""6092""",30004,6092,30005,"([""rank"":1,""star"":3,""level"":29,""is_boss"":@FALSE])","唐伞小僧·风"
"keluojia6n","""4063""",30004,4063,30005,"([""rank"":2,""star"":4,""level"":29,""is_boss"":@FALSE])","枢机主教·水"
"# 科罗加山脉·7·困难",,,,,,
"keluojia7n","""6092""",30004,6092,30005,"([""rank"":0,""star"":3,""level"":29,""is_boss"":@FALSE])","唐伞小僧·风"
"keluojia7n","""5033""",30004,5033,30005,"([""rank"":1,""star"":3,""level"":29,""is_boss"":@FALSE])","泣神石像·水"
"keluojia7n","""6093""",30004,6093,30005,"([""rank"":1,""star"":3,""level"":29,""is_boss"":@FALSE])","唐伞小僧·水"
"keluojia7n","""4133""",30004,4133,30005,"([""rank"":2,""star"":5,""level"":29,""is_boss"":@TRUE])","战争女王·水"
"# 科罗加山脉·1·地狱",,,,,,
"keluojia1h","""5032""",30004,5032,30005,"([""rank"":0,""star"":4,""level"":40,""is_boss"":@FALSE])","泣神石像·风"
"keluojia1h","""5033""",30004,5033,30005,"([""rank"":0,""star"":4,""level"":40,""is_boss"":@FALSE])","泣神石像·水"
"keluojia1h","""5033""",30004,5033,30005,"([""rank"":0,""star"":4,""level"":40,""is_boss"":@FALSE])","泣神石像·水"
"keluojia1h","""5032""",30004,5032,30005,"([""rank"":0,""star"":5,""level"":40,""is_boss"":@FALSE])","泣神石像·风"
"# 科罗加山脉·2·地狱",,,,,,
"keluojia2h","""5033""",30004,5033,30005,"([""rank"":0,""star"":4,""level"":40,""is_boss"":@FALSE])","泣神石像·水"
"keluojia2h","""5033""",30004,5033,30005,"([""rank"":0,""star"":4,""level"":40,""is_boss"":@FALSE])","泣神石像·水"
"keluojia2h","""6093""",30004,6093,30005,"([""rank"":0,""star"":4,""level"":40,""is_boss"":@FALSE])","唐伞小僧·水"
"keluojia2h","""6093""",30004,6093,30005,"([""rank"":0,""star"":5,""level"":40,""is_boss"":@FALSE])","唐伞小僧·水"
"# 科罗加山脉·3·地狱",,,,,,
"keluojia3h","""5032""",30004,5032,30005,"([""rank"":0,""star"":4,""level"":40,""is_boss"":@FALSE])","泣神石像·风"
"keluojia3h","""5033""",30004,5033,30005,"([""rank"":0,""star"":4,""level"":40,""is_boss"":@FALSE])","泣神石像·水"
"keluojia3h","""6092""",30004,6092,30005,"([""rank"":0,""star"":4,""level"":40,""is_boss"":@FALSE])","唐伞小僧·风"
"keluojia3h","""4062""",30004,4062,30005,"([""rank"":2,""star"":5,""level"":40,""is_boss"":@FALSE])","枢机主教·风"
"# 科罗加山脉·4·地狱",,,,,,
"keluojia4h","""6093""",30004,6093,30005,"([""rank"":0,""star"":4,""level"":40,""is_boss"":@FALSE])","唐伞小僧·水"
"keluojia4h","""6093""",30004,6093,30005,"([""rank"":0,""star"":4,""level"":40,""is_boss"":@FALSE])","唐伞小僧·水"
"keluojia4h","""6092""",30004,6092,30005,"([""rank"":0,""star"":4,""level"":40,""is_boss"":@FALSE])","唐伞小僧·风"
"keluojia4h","""6092""",30004,6092,30005,"([""rank"":0,""star"":5,""level"":40,""is_boss"":@FALSE])","唐伞小僧·风"
"# 科罗加山脉·5·地狱",,,,,,
"keluojia5h","""5032""",30004,5032,30005,"([""rank"":0,""star"":4,""level"":40,""is_boss"":@FALSE])","泣神石像·风"
"keluojia5h","""5033""",30004,5033,30005,"([""rank"":0,""star"":4,""level"":40,""is_boss"":@FALSE])","泣神石像·水"
"keluojia5h","""6092""",30004,6092,30005,"([""rank"":1,""star"":4,""level"":40,""is_boss"":@FALSE])","唐伞小僧·风"
"keluojia5h","""6093""",30004,6093,30005,"([""rank"":2,""star"":5,""level"":40,""is_boss"":@FALSE])","唐伞小僧·水"
"# 科罗加山脉·6·地狱",,,,,,
"keluojia6h","""5033""",30004,5033,30005,"([""rank"":0,""star"":4,""level"":40,""is_boss"":@FALSE])","泣神石像·水"
"keluojia6h","""6092""",30004,6092,30005,"([""rank"":0,""star"":4,""level"":40,""is_boss"":@FALSE])","唐伞小僧·风"
"keluojia6h","""6092""",30004,6092,30005,"([""rank"":1,""star"":4,""level"":40,""is_boss"":@FALSE])","唐伞小僧·风"
"keluojia6h","""4063""",30004,4063,30005,"([""rank"":2,""star"":5,""level"":40,""is_boss"":@FALSE])","枢机主教·水"
"# 科罗加山脉·7·地狱",,,,,,
"keluojia7h","""6092""",30004,6092,30005,"([""rank"":0,""star"":4,""level"":40,""is_boss"":@FALSE])","唐伞小僧·风"
"keluojia7h","""5033""",30004,5033,30005,"([""rank"":1,""star"":4,""level"":40,""is_boss"":@FALSE])","泣神石像·水"
"keluojia7h","""6093""",30004,6093,30005,"([""rank"":1,""star"":4,""level"":40,""is_boss"":@FALSE])","唐伞小僧·水"
"keluojia7h","""4133""",30004,4133,30005,"([""rank"":2,""star"":6,""level"":40,""is_boss"":@TRUE])","战争女王·水"
"# 伊斯坦群岛·1·普通",,,,,,
"yisitan1e","""1031""",30004,1031,30005,"([""rank"":0,""star"":2,""level"":22,""is_boss"":@FALSE])","笑面花·火"
"yisitan1e","""1031""",30004,1031,30005,"([""rank"":0,""star"":2,""level"":22,""is_boss"":@FALSE])","笑面花·火"
"yisitan1e","""1032""",30004,1032,30005,"([""rank"":0,""star"":2,""level"":22,""is_boss"":@FALSE])","笑面花·风"
"yisitan1e","""5041""",30004,5041,30005,"([""rank"":0,""star"":3,""level"":22,""is_boss"":@FALSE])","水晶仙子·火"
"# 伊斯坦群岛·2·普通",,,,,,
"yisitan2e","""1031""",30004,1031,30005,"([""rank"":0,""star"":2,""level"":23,""is_boss"":@FALSE])","笑面花·火"
"yisitan2e","""1032""",30004,1032,30005,"([""rank"":0,""star"":2,""level"":23,""is_boss"":@FALSE])","笑面花·风"
"yisitan2e","""5042""",30004,5042,30005,"([""rank"":0,""star"":2,""level"":23,""is_boss"":@FALSE])","水晶仙子·风"
"yisitan2e","""5041""",30004,5041,30005,"([""rank"":2,""star"":3,""level"":23,""is_boss"":@FALSE])","水晶仙子·火"
"# 伊斯坦群岛·3·普通",,,,,,
"yisitan3e","""1032""",30004,1032,30005,"([""rank"":0,""star"":2,""level"":23,""is_boss"":@FALSE])","笑面花·风"
"yisitan3e","""1032""",30004,1032,30005,"([""rank"":0,""star"":2,""level"":23,""is_boss"":@FALSE])","笑面花·风"
"yisitan3e","""5042""",30004,5042,30005,"([""rank"":1,""star"":2,""level"":23,""is_boss"":@FALSE])","水晶仙子·风"
"yisitan3e","""5042""",30004,5042,30005,"([""rank"":2,""star"":3,""level"":23,""is_boss"":@FALSE])","水晶仙子·风"
"# 伊斯坦群岛·4·普通",,,,,,
"yisitan4e","""1032""",30004,1032,30005,"([""rank"":0,""star"":3,""level"":24,""is_boss"":@FALSE])","笑面花·风"
"yisitan4e","""5042""",30004,5042,30005,"([""rank"":1,""star"":3,""level"":24,""is_boss"":@FALSE])","水晶仙子·风"
"yisitan4e","""5043""",30004,5043,30005,"([""rank"":1,""star"":3,""level"":24,""is_boss"":@FALSE])","水晶仙子·水"
"yisitan4e","""5043""",30004,5043,30005,"([""rank"":2,""star"":4,""level"":24,""is_boss"":@FALSE])","水晶仙子·水"
"# 伊斯坦群岛·5·普通",,,,,,
"yisitan5e","""5041""",30004,5041,30005,"([""rank"":1,""star"":3,""level"":24,""is_boss"":@FALSE])","水晶仙子·火"
"yisitan5e","""5041""",30004,5041,30005,"([""rank"":1,""star"":3,""level"":24,""is_boss"":@FALSE])","水晶仙子·火"
"yisitan5e","""5042""",30004,5042,30005,"([""rank"":1,""star"":3,""level"":24,""is_boss"":@FALSE])","水晶仙子·风"
"yisitan5e","""5042""",30004,5042,30005,"([""rank"":2,""star"":4,""level"":24,""is_boss"":@FALSE])","水晶仙子·风"
"# 伊斯坦群岛·6·普通",,,,,,
"yisitan6e","""5042""",30004,5042,30005,"([""rank"":1,""star"":2,""level"":24,""is_boss"":@FALSE])","水晶仙子·风"
"yisitan6e","""5043""",30004,5043,30005,"([""rank"":1,""star"":3,""level"":24,""is_boss"":@FALSE])","水晶仙子·水"
"yisitan6e","""5041""",30004,5041,30005,"([""rank"":1,""star"":3,""level"":24,""is_boss"":@FALSE])","水晶仙子·火"
"yisitan6e","""5041""",30004,5041,30005,"([""rank"":2,""star"":4,""level"":24,""is_boss"":@FALSE])","水晶仙子·火"
"# 伊斯坦群岛·7·普通",,,,,,
"yisitan7e","""5041""",30004,5041,30005,"([""rank"":1,""star"":3,""level"":25,""is_boss"":@FALSE])","水晶仙子·火"
"yisitan7e","""5042""",30004,5042,30005,"([""rank"":1,""star"":3,""level"":25,""is_boss"":@FALSE])","水晶仙子·风"
"yisitan7e","""6022""",30004,6022,30005,"([""rank"":1,""star"":3,""level"":25,""is_boss"":@FALSE])","J先生·风"
"yisitan7e","""6022""",30004,6022,30005,"([""rank"":2,""star"":5,""level"":25,""is_boss"":@TRUE])","J先生·风"
"# 伊斯坦群岛·1·困难",,,,,,
"yisitan1n","""1071""",30004,1071,30005,"([""rank"":0,""star"":3,""level"":30,""is_boss"":@FALSE])","针千本·火"
"yisitan1n","""5041""",30004,5041,30005,"([""rank"":0,""star"":3,""level"":30,""is_boss"":@FALSE])","水晶仙子·火"
"yisitan1n","""1041""",30004,1041,30005,"([""rank"":0,""star"":3,""level"":30,""is_boss"":@FALSE])","流浪南瓜·火"
"yisitan1n","""1071""",30004,1071,30005,"([""rank"":0,""star"":4,""level"":30,""is_boss"":@FALSE])","针千本·火"
"# 伊斯坦群岛·2·困难",,,,,,
"yisitan2n","""5041""",30004,5041,30005,"([""rank"":0,""star"":3,""level"":30,""is_boss"":@FALSE])","水晶仙子·火"
"yisitan2n","""5041""",30004,5041,30005,"([""rank"":0,""star"":3,""level"":30,""is_boss"":@FALSE])","水晶仙子·火"
"yisitan2n","""5041""",30004,5041,30005,"([""rank"":0,""star"":3,""level"":30,""is_boss"":@FALSE])","水晶仙子·火"
"yisitan2n","""1071""",30004,1071,30005,"([""rank"":2,""star"":4,""level"":30,""is_boss"":@FALSE])","针千本·火"
"# 伊斯坦群岛·3·困难",,,,,,
"yisitan3n","""1072""",30004,1072,30005,"([""rank"":0,""star"":3,""level"":30,""is_boss"":@FALSE])","针千本·风"
"yisitan3n","""1072""",30004,1072,30005,"([""rank"":0,""star"":3,""level"":30,""is_boss"":@FALSE])","针千本·风"
"yisitan3n","""5042""",30004,5042,30005,"([""rank"":1,""star"":3,""level"":30,""is_boss"":@FALSE])","水晶仙子·风"
"yisitan3n","""5043""",30004,5043,30005,"([""rank"":2,""star"":4,""level"":30,""is_boss"":@FALSE])","水晶仙子·水"
"# 伊斯坦群岛·4·困难",,,,,,
"yisitan4n","""1072""",30004,1072,30005,"([""rank"":0,""star"":4,""level"":31,""is_boss"":@FALSE])","针千本·风"
"yisitan4n","""1072""",30004,1072,30005,"([""rank"":1,""star"":4,""level"":31,""is_boss"":@FALSE])","针千本·风"
"yisitan4n","""1073""",30004,1073,30005,"([""rank"":1,""star"":4,""level"":31,""is_boss"":@FALSE])","针千本·水"
"yisitan4n","""1073""",30004,1073,30005,"([""rank"":2,""star"":5,""level"":31,""is_boss"":@FALSE])","针千本·水"
"# 伊斯坦群岛·5·困难",,,,,,
"yisitan5n","""5041""",30004,5041,30005,"([""rank"":1,""star"":4,""level"":31,""is_boss"":@FALSE])","水晶仙子·火"
"yisitan5n","""5041""",30004,5041,30005,"([""rank"":1,""star"":4,""level"":31,""is_boss"":@FALSE])","水晶仙子·火"
"yisitan5n","""5042""",30004,5042,30005,"([""rank"":1,""star"":4,""level"":31,""is_boss"":@FALSE])","水晶仙子·风"
"yisitan5n","""5042""",30004,5042,30005,"([""rank"":2,""star"":5,""level"":31,""is_boss"":@FALSE])","水晶仙子·风"
"# 伊斯坦群岛·6·困难",,,,,,
"yisitan6n","""1073""",30004,1073,30005,"([""rank"":1,""star"":4,""level"":31,""is_boss"":@FALSE])","针千本·水"
"yisitan6n","""1042""",30004,1042,30005,"([""rank"":1,""star"":4,""level"":31,""is_boss"":@FALSE])","流浪南瓜·风"
"yisitan6n","""1073""",30004,1073,30005,"([""rank"":1,""star"":4,""level"":31,""is_boss"":@FALSE])","针千本·水"
"yisitan6n","""1042""",30004,1042,30005,"([""rank"":2,""star"":5,""level"":31,""is_boss"":@FALSE])","流浪南瓜·风"
"# 伊斯坦群岛·7·困难",,,,,,
"yisitan7n","""1041""",30004,1041,30005,"([""rank"":1,""star"":4,""level"":31,""is_boss"":@FALSE])","流浪南瓜·火"
"yisitan7n","""5042""",30004,5042,30005,"([""rank"":1,""star"":4,""level"":31,""is_boss"":@FALSE])","水晶仙子·风"
"yisitan7n","""1073""",30004,1073,30005,"([""rank"":1,""star"":4,""level"":31,""is_boss"":@FALSE])","针千本·水"
"yisitan7n","""1093""",30004,1093,30005,"([""rank"":2,""star"":5,""level"":31,""is_boss"":@TRUE])","藤蔓公爵·水"
"# 伊斯坦群岛·1·地狱",,,,,,
"yisitan1h","""1071""",30004,1071,30005,"([""rank"":0,""star"":4,""level"":40,""is_boss"":@FALSE])","针千本·火"
"yisitan1h","""5041""",30004,5041,30005,"([""rank"":0,""star"":4,""level"":40,""is_boss"":@FALSE])","水晶仙子·火"
"yisitan1h","""1041""",30004,1041,30005,"([""rank"":0,""star"":4,""level"":40,""is_boss"":@FALSE])","流浪南瓜·火"
"yisitan1h","""1071""",30004,1071,30005,"([""rank"":0,""star"":5,""level"":40,""is_boss"":@FALSE])","针千本·火"
"# 伊斯坦群岛·2·地狱",,,,,,
"yisitan2h","""5041""",30004,5041,30005,"([""rank"":0,""star"":4,""level"":40,""is_boss"":@FALSE])","水晶仙子·火"
"yisitan2h","""5041""",30004,5041,30005,"([""rank"":0,""star"":4,""level"":40,""is_boss"":@FALSE])","水晶仙子·火"
"yisitan2h","""5041""",30004,5041,30005,"([""rank"":0,""star"":4,""level"":40,""is_boss"":@FALSE])","水晶仙子·火"
"yisitan2h","""1071""",30004,1071,30005,"([""rank"":2,""star"":5,""level"":40,""is_boss"":@FALSE])","针千本·火"
"# 伊斯坦群岛·3·地狱",,,,,,
"yisitan3h","""1072""",30004,1072,30005,"([""rank"":0,""star"":4,""level"":40,""is_boss"":@FALSE])","针千本·风"
"yisitan3h","""1072""",30004,1072,30005,"([""rank"":0,""star"":4,""level"":40,""is_boss"":@FALSE])","针千本·风"
"yisitan3h","""5042""",30004,5042,30005,"([""rank"":1,""star"":4,""level"":40,""is_boss"":@FALSE])","水晶仙子·风"
"yisitan3h","""5043""",30004,5043,30005,"([""rank"":2,""star"":5,""level"":40,""is_boss"":@FALSE])","水晶仙子·水"
"# 伊斯坦群岛·4·地狱",,,,,,
"yisitan4h","""1072""",30004,1072,30005,"([""rank"":0,""star"":5,""level"":40,""is_boss"":@FALSE])","针千本·风"
"yisitan4h","""1072""",30004,1072,30005,"([""rank"":1,""star"":5,""level"":40,""is_boss"":@FALSE])","针千本·风"
"yisitan4h","""1073""",30004,1073,30005,"([""rank"":1,""star"":5,""level"":40,""is_boss"":@FALSE])","针千本·水"
"yisitan4h","""1073""",30004,1073,30005,"([""rank"":2,""star"":6,""level"":40,""is_boss"":@FALSE])","针千本·水"
"# 伊斯坦群岛·5·地狱",,,,,,
"yisitan5h","""5041""",30004,5041,30005,"([""rank"":1,""star"":5,""level"":40,""is_boss"":@FALSE])","水晶仙子·火"
"yisitan5h","""5041""",30004,5041,30005,"([""rank"":1,""star"":5,""level"":40,""is_boss"":@FALSE])","水晶仙子·火"
"yisitan5h","""5042""",30004,5042,30005,"([""rank"":1,""star"":5,""level"":40,""is_boss"":@FALSE])","水晶仙子·风"
"yisitan5h","""5042""",30004,5042,30005,"([""rank"":2,""star"":6,""level"":40,""is_boss"":@FALSE])","水晶仙子·风"
"# 伊斯坦群岛·6·地狱",,,,,,
"yisitan6h","""1073""",30004,1073,30005,"([""rank"":1,""star"":5,""level"":40,""is_boss"":@FALSE])","针千本·水"
"yisitan6h","""1042""",30004,1042,30005,"([""rank"":1,""star"":5,""level"":40,""is_boss"":@FALSE])","流浪南瓜·风"
"yisitan6h","""1073""",30004,1073,30005,"([""rank"":1,""star"":5,""level"":40,""is_boss"":@FALSE])","针千本·水"
"yisitan6h","""1042""",30004,1042,30005,"([""rank"":2,""star"":6,""level"":40,""is_boss"":@FALSE])","流浪南瓜·风"
"# 伊斯坦群岛·7·地狱",,,,,,
"yisitan7h","""1041""",30004,1041,30005,"([""rank"":1,""star"":5,""level"":40,""is_boss"":@FALSE])","流浪南瓜·火"
"yisitan7h","""5042""",30004,5042,30005,"([""rank"":1,""star"":5,""level"":40,""is_boss"":@FALSE])","水晶仙子·风"
"yisitan7h","""1092""",30004,1092,30005,"([""rank"":1,""star"":5,""level"":40,""is_boss"":@FALSE])","藤蔓公爵·风"
"yisitan7h","""1093""",30004,1093,30005,"([""rank"":2,""star"":6,""level"":40,""is_boss"":@TRUE])","藤蔓公爵·水"
"# 温克姆海岸·1·普通",,,,,,
"wenkemu1e","""1021""",30004,1021,30005,"([""rank"":2,""star"":2,""level"":25,""is_boss"":@FALSE])","草精·火"
"wenkemu1e","""1022""",30004,1022,30005,"([""rank"":2,""star"":2,""level"":25,""is_boss"":@FALSE])","草精·风"
"wenkemu1e","""1022""",30004,1022,30005,"([""rank"":2,""star"":2,""level"":25,""is_boss"":@FALSE])","草精·风"
"wenkemu1e","""4051""",30004,4051,30005,"([""rank"":2,""star"":4,""level"":25,""is_boss"":@FALSE])","圣殿骑士·火"
"# 温克姆海岸·2·普通",,,,,,
"wenkemu2e","""1022""",30004,1022,30005,"([""rank"":2,""star"":2,""level"":26,""is_boss"":@FALSE])","草精·风"
"wenkemu2e","""4052""",30004,4052,30005,"([""rank"":2,""star"":2,""level"":26,""is_boss"":@FALSE])","圣殿骑士·风"
"wenkemu2e","""1022""",30004,1022,30005,"([""rank"":2,""star"":2,""level"":26,""is_boss"":@FALSE])","草精·风"
"wenkemu2e","""4052""",30004,4052,30005,"([""rank"":2,""star"":4,""level"":26,""is_boss"":@FALSE])","圣殿骑士·风"
"# 温克姆海岸·3·普通",,,,,,
"wenkemu3e","""1021""",30004,1021,30005,"([""rank"":2,""star"":2,""level"":26,""is_boss"":@FALSE])","草精·火"
"wenkemu3e","""4052""",30004,4052,30005,"([""rank"":2,""star"":2,""level"":26,""is_boss"":@FALSE])","圣殿骑士·风"
"wenkemu3e","""4052""",30004,4052,30005,"([""rank"":2,""star"":2,""level"":26,""is_boss"":@FALSE])","圣殿骑士·风"
"wenkemu3e","""4033""",30004,4033,30005,"([""rank"":2,""star"":4,""level"":26,""is_boss"":@FALSE])","驱邪巫女·水"
"# 温克姆海岸·4·普通",,,,,,
"wenkemu4e","""1022""",30004,1022,30005,"([""rank"":2,""star"":2,""level"":26,""is_boss"":@FALSE])","草精·风"
"wenkemu4e","""4052""",30004,4052,30005,"([""rank"":2,""star"":2,""level"":26,""is_boss"":@FALSE])","圣殿骑士·风"
"wenkemu4e","""4053""",30004,4053,30005,"([""rank"":2,""star"":2,""level"":26,""is_boss"":@FALSE])","圣殿骑士·水"
"wenkemu4e","""4053""",30004,4053,30005,"([""rank"":2,""star"":4,""level"":26,""is_boss"":@FALSE])","圣殿骑士·水"
"# 温克姆海岸·5·普通",,,,,,
"wenkemu5e","""1023""",30004,1023,30005,"([""rank"":2,""star"":3,""level"":27,""is_boss"":@FALSE])","草精·水"
"wenkemu5e","""1023""",30004,1023,30005,"([""rank"":2,""star"":3,""level"":27,""is_boss"":@FALSE])","草精·水"
"wenkemu5e","""1023""",30004,1023,30005,"([""rank"":2,""star"":3,""level"":27,""is_boss"":@FALSE])","草精·水"
"wenkemu5e","""1023""",30004,1023,30005,"([""rank"":2,""star"":4,""level"":27,""is_boss"":@FALSE])","草精·水"
"# 温克姆海岸·6·普通",,,,,,
"wenkemu6e","""4052""",30004,4052,30005,"([""rank"":2,""star"":3,""level"":27,""is_boss"":@FALSE])","圣殿骑士·风"
"wenkemu6e","""4052""",30004,4052,30005,"([""rank"":2,""star"":3,""level"":27,""is_boss"":@FALSE])","圣殿骑士·风"
"wenkemu6e","""4031""",30004,4031,30005,"([""rank"":2,""star"":3,""level"":27,""is_boss"":@FALSE])","驱邪巫女·火"
"wenkemu6e","""4031""",30004,4031,30005,"([""rank"":2,""star"":4,""level"":27,""is_boss"":@FALSE])","驱邪巫女·火"
"# 温克姆海岸·7·普通",,,,,,
"wenkemu7e","""4051""",30004,4051,30005,"([""rank"":2,""star"":3,""level"":27,""is_boss"":@FALSE])","圣殿骑士·火"
"wenkemu7e","""4051""",30004,4051,30005,"([""rank"":2,""star"":3,""level"":27,""is_boss"":@FALSE])","圣殿骑士·火"
"wenkemu7e","""4033""",30004,4033,30005,"([""rank"":2,""star"":3,""level"":27,""is_boss"":@FALSE])","驱邪巫女·水"
"wenkemu7e","""2053""",30004,2053,30005,"([""rank"":2,""star"":5,""level"":27,""is_boss"":@TRUE])","亡灵铠甲·水"
"# 温克姆海岸·1·困难",,,,,,
"wenkemu1n","""4031""",30004,4031,30005,"([""rank"":2,""star"":3,""level"":32,""is_boss"":@FALSE])","驱邪巫女·火"
"wenkemu1n","""4052""",30004,4052,30005,"([""rank"":2,""star"":3,""level"":32,""is_boss"":@FALSE])","圣殿骑士·风"
"wenkemu1n","""4052""",30004,4052,30005,"([""rank"":2,""star"":3,""level"":32,""is_boss"":@FALSE])","圣殿骑士·风"
"wenkemu1n","""4031""",30004,4031,30005,"([""rank"":2,""star"":5,""level"":32,""is_boss"":@FALSE])","驱邪巫女·火"
"# 温克姆海岸·2·困难",,,,,,
"wenkemu2n","""4042""",30004,4042,30005,"([""rank"":2,""star"":3,""level"":32,""is_boss"":@FALSE])","魔法学徒·风"
"wenkemu2n","""4052""",30004,4052,30005,"([""rank"":2,""star"":3,""level"":32,""is_boss"":@FALSE])","圣殿骑士·风"
"wenkemu2n","""4042""",30004,4042,30005,"([""rank"":2,""star"":3,""level"":32,""is_boss"":@FALSE])","魔法学徒·风"
"wenkemu2n","""4052""",30004,4052,30005,"([""rank"":2,""star"":5,""level"":32,""is_boss"":@FALSE])","圣殿骑士·风"
"# 温克姆海岸·3·困难",,,,,,
"wenkemu3n","""4041""",30004,4041,30005,"([""rank"":2,""star"":3,""level"":32,""is_boss"":@FALSE])","魔法学徒·火"
"wenkemu3n","""4052""",30004,4052,30005,"([""rank"":2,""star"":3,""level"":32,""is_boss"":@FALSE])","圣殿骑士·风"
"wenkemu3n","""4052""",30004,4052,30005,"([""rank"":2,""star"":3,""level"":32,""is_boss"":@FALSE])","圣殿骑士·风"
"wenkemu3n","""4033""",30004,4033,30005,"([""rank"":2,""star"":5,""level"":32,""is_boss"":@FALSE])","驱邪巫女·水"
"# 温克姆海岸·4·困难",,,,,,
"wenkemu4n","""4042""",30004,4042,30005,"([""rank"":2,""star"":4,""level"":32,""is_boss"":@FALSE])","魔法学徒·风"
"wenkemu4n","""4052""",30004,4052,30005,"([""rank"":2,""star"":4,""level"":32,""is_boss"":@FALSE])","圣殿骑士·风"
"wenkemu4n","""4053""",30004,4053,30005,"([""rank"":2,""star"":4,""level"":32,""is_boss"":@FALSE])","圣殿骑士·水"
"wenkemu4n","""4053""",30004,4053,30005,"([""rank"":2,""star"":5,""level"":32,""is_boss"":@FALSE])","圣殿骑士·水"
"# 温克姆海岸·5·困难",,,,,,
"wenkemu5n","""4041""",30004,4041,30005,"([""rank"":2,""star"":4,""level"":32,""is_boss"":@FALSE])","魔法学徒·火"
"wenkemu5n","""4041""",30004,4041,30005,"([""rank"":2,""star"":4,""level"":32,""is_boss"":@FALSE])","魔法学徒·火"
"wenkemu5n","""4042""",30004,4042,30005,"([""rank"":2,""star"":4,""level"":32,""is_boss"":@FALSE])","魔法学徒·风"
"wenkemu5n","""4042""",30004,4042,30005,"([""rank"":2,""star"":5,""level"":32,""is_boss"":@FALSE])","魔法学徒·风"
"# 温克姆海岸·6·困难",,,,,,
"wenkemu6n","""4052""",30004,4052,30005,"([""rank"":2,""star"":4,""level"":33,""is_boss"":@FALSE])","圣殿骑士·风"
"wenkemu6n","""4052""",30004,4052,30005,"([""rank"":2,""star"":4,""level"":33,""is_boss"":@FALSE])","圣殿骑士·风"
"wenkemu6n","""4031""",30004,4031,30005,"([""rank"":2,""star"":4,""level"":33,""is_boss"":@FALSE])","驱邪巫女·火"
"wenkemu6n","""4031""",30004,4031,30005,"([""rank"":2,""star"":5,""level"":33,""is_boss"":@FALSE])","驱邪巫女·火"
"# 温克姆海岸·7·困难",,,,,,
"wenkemu7n","""4051""",30004,4051,30005,"([""rank"":2,""star"":4,""level"":33,""is_boss"":@FALSE])","圣殿骑士·火"
"wenkemu7n","""4051""",30004,4051,30005,"([""rank"":2,""star"":4,""level"":33,""is_boss"":@FALSE])","圣殿骑士·火"
"wenkemu7n","""5073""",30004,5073,30005,"([""rank"":2,""star"":4,""level"":33,""is_boss"":@FALSE])","战斗天使·水"
